CPID,LocalMagnitude,NeuralMagnitude,TotalRAC,Synced Til,Address,CPID_Valid,Witnesses
bce42207a890c7471e455f7c6fa0abfc,0,0,0,12/31/2015 6:00:00 AM,S3x5yqGD1KqYw3Rvz97iN3dCDbBj6R1oKg,True,1,
bcf38e9cf02878882653e912cae3e683,45,0,26666.67,12/31/2015 6:00:00 AM,S9pK4CbxWk91nETeYqbuSt4F5nspYAkQTK,True,1,
bd1219bd4b44a20b5cd4464eb887f93e,0,0,640,12/31/2015 6:00:00 AM,SHAdqFjjcWyLVJyr4ba6jYMniQWDVu7v9B,True,1,
bd2c6cc09793f6aa485ef441383bcbc6,0,0,0,12/31/2015 6:00:00 AM,RyiXcxKkEbM5yeWzcL29rqcHYdJkPv3exR,True,1,
bd774ea7e1a39972e3f44a822d93eb19,0,0,0,12/31/2015 6:00:00 AM,S5fSoVgZwvFK6HamusJ3ahY68Eumiit8XU,True,1,
bd930ee557c90ff24990eda99ca718f8,0,0,0,12/31/2015 6:00:00 AM,S4UaT4YRCHLrZvK7k2jBtcEgFZBTLUgKPW,True,1,
bdb42acdf234ec7cf23f1b289343de3e,70,0,880,12/31/2015 6:00:00 AM,RzhWrQzEdta7SfJVUoGEje6ajhQKats23o,True,1,
be1062fb147c463ff10e5a29c86f5b5a,0,0,0,12/31/2015 6:00:00 AM,SJ7P83yJvXu6PKTV1JPwutuw71KXzgyDEE,True,1,
be4592de6391c7ac6a625b52b3962b35,140,0,26500,12/31/2015 6:00:00 AM,SFX2eEnj3iJ8HjdGSvn1RnWA55Bo3xVQYv,True,1,
be808a14969e09b2ccab78ec8c613982,1840,0,1652857.14,12/31/2015 6:00:00 AM,SEpLf3Emj1m1WgmVEfDNRf5jdp5GLnSLcy,True,1,
bf0b5d375e731ea6909360397d6b8696,16.25,0,71000,12/31/2015 6:00:00 AM,S7nB8tq5xMNsNXRSJXASm2TnHGGh77Q18B,True,1,
bf829605e7451a34857c1437547b2851,0,0,0,12/31/2015 6:00:00 AM,S1mkF6AQ4ir6wrrmi3ke8rbD87mcEczLZs,True,1,
bfbd63b13447ebce773d38dea100498a,30,0,2920,12/31/2015 6:00:00 AM,S7c3zDYzURJnbDLkWdqud5wHhGGt5mfdAM,True,1,
bff78579906bd748e84e2952ddb2d618,0,0,375,12/31/2015 6:00:00 AM,SHQPT4vP4bVcC35NAmif77ErL5yC53maRd,True,1,
c0183e75ebce5f7ae11a420d42ca6980,5,0,5200,12/31/2015 6:00:00 AM,S5kfpnBwXGwpWnFtpWN5WLLViTCYBQskow,True,1,
c0222eb9c021fa1591fda6b6bb0a89cb,215,0,48500,12/31/2015 6:00:00 AM,SB3Ej9jeCq7B7Rh381gwFbt5hnwhJMsLUH,True,1,
c0990b490ec13f648804d8df723d899b,0,0,0,12/31/2015 6:00:00 AM,SLvNrjYzWmMQ3XmV39DXQeAEg9JN3L7YmJ,True,1,
c09bf97e62006a7c8f1c24e965004ada,0,0,0,12/31/2015 6:00:00 AM,Rxnw3G87VDvJEWADZkXfzY5MKoSSHFMMAK,True,1,
c09db5b54dd6cb83e007471ae6b48223,0,0,0,12/31/2015 6:00:00 AM,SAt3ZSweEduvMCURwJyZX31SfjvwMqvs8J,True,1,
c0a074276c4338354158fa4a68673082,0,0,0,12/31/2015 6:00:00 AM,S6apX8agSPoFWDcx7BmaBintBkpmjsM6ph,True,1,
c0a1c4b1bd3225984576f3496cd8b47f,30,0,29333.33,12/31/2015 6:00:00 AM,SKWUW5CF6ffnvFa9zQbP6iw3cjrZ32yFkj,True,1,
c0a2617aea6cac87f67e911f733a14a7,0,0,1160,12/31/2015 6:00:00 AM,S1EGagyfRvHio83G9QPAV58T3dKitqDuhK,True,1,
c0b94bc4683f7ea163cfebea588b338e,1.25,0,520,12/31/2015 6:00:00 AM,SL7kWchwxCigCBZ2RhrqVt1pD69eetgwCX,True,1,
c0bf1e2a4e369a9c3cd26dbe2daa3a53,0,0,0,12/31/2015 6:00:00 AM,S4ggSiDAj2Yymj1K1qiJxhD8KbeyUBLgtG,True,1,
c0bf4d042d0871aadd5f40a492628b03,0,0,0,12/31/2015 6:00:00 AM,SBuUfHoomzkVYmDfWWyXt3nv2XaRtBd2ga,True,1,
c112af2312498d0b3ee4f4ff9aa04940,0,0,0,12/31/2015 6:00:00 AM,SB6yZmyXX6s9kFTpZfSV2Qg8tdcf16veiv,True,1,
c114657d1c60df90dd45f86724b7edec,0,0,0,12/31/2015 6:00:00 AM,RxhNsS4W4bgPHTbQhdTHkCavSYDPUu6MKd,True,1,
c12a1e87f383fb7e6fdc2edd6c097128,17.5,0,2560,12/31/2015 6:00:00 AM,S2YUHj7nCLKrth8YHrwhacmhxRRt1hxQo1,True,1,
c176e5642f12297d3fdb433de84f9822,1960,0,4354285.71,12/31/2015 6:00:00 AM,SDdb3B8JG9nc2syEtJw7BFzuWHv8ZzNEW5,True,1,
c210de01aacab25f7a787ce71d5ff65b,95,0,9760,12/31/2015 6:00:00 AM,SC1wKdhXby2yUH8jmKjNmR8x79Tc6fb6JB,True,1,
c21303eda8b69ed5a2f3e320cd72685a,0,0,0,12/31/2015 6:00:00 AM,SGvoKq4krBXEefLJBnLramX4ZVxstSXsW2,True,1,
c23ad8517be40bf02be78c4d7ed7bef0,0,0,0,12/31/2015 6:00:00 AM,RyaLQidQCYCQL1Wm9K7nXWQtsgR4WUWZAN,True,1,
c2fae45257816c1587b67d6c649590ce,0,0,0,12/31/2015 6:00:00 AM,SJqy2gR7FSZAjXfJZw1sZAMfqWQJeLSR4G,True,1,
c340642f2edac87efafa021950879398,1.25,0,13.75,12/31/2015 6:00:00 AM,S23nYKZY6ZykmJ9gTNyXin8EJvh2VsPHHU,True,1,
c3436594f075583bcc0a40318a03b6c5,0,0,0,12/31/2015 6:00:00 AM,RxE957NbqcDHnG2tvVd9ST4M2SxHZckkVG,True,1,
c37e78687f06600f2b6ce714146117c7,25,0,112000,12/31/2015 6:00:00 AM,SBow1MGYXgbw1RYi46kx6Ep4wSh8XZTrDF,True,1,
c38f578f28c7552eab850f5281e0778e,1.25,0,255,12/31/2015 6:00:00 AM,Rz8c26ZPXLAvgcR2Rkj3xNpDhX99YRzGj9,True,1,
c39e1e40b357b4200495ce848bb147ee,1.25,0,200,12/31/2015 6:00:00 AM,SJAUVWz9YBcWwvftC6E7heYxm9Xu8MybDi,True,1,
c42ac059b20bfbd0afe568c36bec5b45,300,0,27000,12/31/2015 6:00:00 AM,S9E7sjMR3w8xM7kkaueeC6mLKa71LnZzb4,True,1,
c443bb26793683aa7386e8d944b44b06,65,0,11166.67,12/31/2015 6:00:00 AM,S1jZsfjKpzCaR7bAfwuHTUwhb7J9Rqsy7y,True,1,
c4440a06a14923df21376d0cdbd04711,0,0,0,12/31/2015 6:00:00 AM,S1pvhVCUjGkzPi1GPNqeBsRdbsEbr2dvBK,True,1,
c4770be6369f38a14783c48b7e5dea7b,30,0,101333.33,12/31/2015 6:00:00 AM,S8PU9DwDDbetHhSCRqhDhb1TaxZM93Qw7p,True,1,
c4b0aabb0caebb594b1da76618f40146,110,0,18333.33,12/31/2015 6:00:00 AM,S5Gmj1aWqAjrak2zPKBrHKnFpCvRuGQQbB,True,1,
c4b205747591b29d74c29e8ac3f04d06,50,0,84000,12/31/2015 6:00:00 AM,SB27ysXW8dYgq6Vtkh2sm8z8XDAWzZkWaH,True,1,
c4ca04fcd57bdce0183abf5199125884,0,0,0,12/31/2015 6:00:00 AM,SB3WnySUQBEPyFz5Axr6G4TvVnQoK9BWiF,True,1,
c4d71928c0b4d6d450390fa4c25d3eab,200,0,530666.67,12/31/2015 6:00:00 AM,SD3k1UxDaj2gN69JoK7WxF6Wgo7ujRgwiX,True,1,
c4f0b5af29f95fb3b41d13acac057b30,7.5,0,480,12/31/2015 6:00:00 AM,S9cdK8vFPgRASXqMUt7ea6igijRSUPczJj,True,1,
c50729fc7baf5e91a7512c3420a47ce4,0,0,0,12/31/2015 6:00:00 AM,SGTzxEBmrx2VFEFaACVHBAgzuUNjDhUksX,True,1,
c535ce4cc1f9b63dbff9b1f502f56735,1.25,0,1080,12/31/2015 6:00:00 AM,S5YpMF5kN1KGgBtSeq1VpnL2iC1nHnpFVH,True,1,
c55780fc7a0d44be0cffa580e77fae0a,60,0,450666.67,12/31/2015 6:00:00 AM,S9naFA2WzN5bseMvoVJtXGc8mdHSihyA7B,True,1,
c593ebe47a49c47b0b1560aa8eac18a1,18.75,0,130,12/31/2015 6:00:00 AM,S8dHM5Ey8s8yPeGSf1F9kPcXEpYcYd7P8c,True,1,
c5bc347fc59cbeac773feecdf977c0be,0,0,0,12/31/2015 6:00:00 AM,S81x2cmiDB9jNVn4CZXUbzBsUnGW6w5vUa,True,1,
c6296fd4c0eb238c57bcff51d76f19b6,145,0,855333.33,12/31/2015 6:00:00 AM,S3wR8Zf1x8g7mxw3QYh7gTWGWcM8grSBQT,True,1,
c63ae049eb6b2b6f2f1b93cf4a0761b4,1.25,0,395,12/31/2015 6:00:00 AM,SKpqY1ZfFWjdKqCSLuZyX2uozdVjyLgprZ,True,1,
c66f4e87e1dc477fcdc2dfb4bf4eec9f,17.5,0,1200,12/31/2015 6:00:00 AM,S2mRbfEGrppjznX7QEvTTZqdpfBVjXqYHJ,True,1,
c6a31ce68e20a694efbc7add67215966,0,0,0,12/31/2015 6:00:00 AM,S6rcsekVQxFR1fyPpHrngkMx91rFabrEaj,True,1,
c6a7a0160ad4d12bfeed9c84b8fc4ddb,50,0,228666.67,12/31/2015 6:00:00 AM,SDKSpeRqC1WcXA2E5SuKhUUF4U1Pp3GHFB,True,1,
c7035c9bf8b2ab167eda436799487041,0,0,0,12/31/2015 6:00:00 AM,S6Eornqcwu2bEwsWJc82mk1VXhJQfyRTE3,True,1,
c738187c54d5492025e956ef2946568f,13.75,0,1160,12/31/2015 6:00:00 AM,S6siuXMgezJa3Vq88RooeYzmTpQrZjEnNv,True,1,
c74e6edc000977b3ad6464bb7f25dbb8,6.25,0,910,12/31/2015 6:00:00 AM,SDWgacWS3d9xUNDWiKqAeQrK7dkhq5b4A6,True,1,
c79d52f02b0def73bb0bc3981c9aa46c,21.25,0,18833.33,12/31/2015 6:00:00 AM,Ry9XiE9s2ykvJdLPT4VcSBDwNw8MbnesAq,True,1,
c79db991a1bc7cb4c75ca0f1f24df7fb,3.75,0,3560,12/31/2015 6:00:00 AM,S4Twt1eyq9bQEFDqPeafky7bANZ69RtxYg,True,1,
c7da03cae0706b1a0826c16cb6ca3654,0,0,0,12/31/2015 6:00:00 AM,SDLKiSNVW1oRYpXGFXbbBbxzGEqK7WpAmo,True,1,
c7ec62b72e86977dd917de2af36f2f34,1.25,0,240,12/31/2015 6:00:00 AM,S6sqAGUTLmf8qGUfutuGbr2TgxyLUn6afM,True,1,
c80f2e77e02d02e668b5d403e3d044ab,140,0,124887780,12/31/2015 6:00:00 AM,S8aGYF8pWNVu9rDsV2zjz3oTaeT39uRDxV,True,1,
c81a7bad91186d14353c19a185070777,0,0,0,12/31/2015 6:00:00 AM,S5CC3yPaiASrynyftY1hgSGjjfJHj28kde,True,1,
c831ea50a4badd5a95ad22c689d9f27e,85,0,6680,12/31/2015 6:00:00 AM,S9SkB7dUDufugTRH6KiEAK1pWSfdyNpFcg,True,1,
c87ac74adbb7bbf40945c8d9edc40197,0,0,0,12/31/2015 6:00:00 AM,SFzYijvNF77txLMjdJDf7L4ywogF9V7TEp,True,1,
c89fa4a6e24555ee915f0ac8c1cb569b,0,0,0,12/31/2015 6:00:00 AM,S1W57andVtJyzA9vaww1FdQBmUjfXYb5d3,True,1,
c8a3410a665aac0d5c90ed8b82f5cb9d,280,0,361333.33,12/31/2015 6:00:00 AM,S6EKL4ZGXtydTNtRorhKZaWuMj7sCmFaMo,True,1,
c8a5c533b4bc4b4d8fdbff653a18d357,0,0,30,12/31/2015 6:00:00 AM,SErGtR5YjgZNx5FjdXvgw2HjMTMwh1msen,True,1,
c8ab0e2c9c49d10b02ca84112d812ed6,8.75,0,13833.33,12/31/2015 6:00:00 AM,RzBvTdqLceSRW3rWX513DR1MWUvhoGJvKE,True,1,
c8ce43ce6826cc5ce81596c1e4a01c22,0,0,0,12/31/2015 6:00:00 AM,SEmZh6RU5cxv5VqRWdVrjqHCRNhTUuKP3j,True,1,
c8d27dd5318c5ae5967fea3eaf59f047,3.75,0,3400,12/31/2015 6:00:00 AM,S2eCwP38sEfmoEMsGEXTSGJpPE9BjGRY2e,True,1,
c8d8978bab875934f73218311b32b21b,35,0,2360,12/31/2015 6:00:00 AM,SDtfXs9sY98QTk1MR5ox28RTpN8xtbWShP,True,1,
c8ef241c15c8db6d808030f75543a0cc,1.25,0,395,12/31/2015 6:00:00 AM,SC86UFPi54sVygRHq4qaX6rZHTr3L3pmJM,True,1,
c9149e4676e457b542ec22953e3a9b19,770,0,4054285.71,12/31/2015 6:00:00 AM,SC3XFTX8vFeFS7xy7WMiQbw2wUFw3WZPHf,True,1,
c92006cf30f30aa28ba47b616edebb46,17.5,0,1720,12/31/2015 6:00:00 AM,Ry9ApZwCMMg7B8miNhoGzj4fG4qHF6ozut,True,1,
c92b4c36ae11ce444c74bdeea799bbef,1.25,0,45,12/31/2015 6:00:00 AM,S92vR7s7UBERjGQKHkd1GYpwobioz8XwsE,True,1,
c93c122a0bc9b58345c6c28c7bc92060,1280,0,130000,12/31/2015 6:00:00 AM,RzKnvgXKnFEYDbPRx1gBsp869pArGFMwLb,True,1,
c964eeb05b7ce8ce60bf2a748b7d5959,0,0,0,12/31/2015 6:00:00 AM,RzBDb5oyntQM48JGdULiC9wGWctkxm52jm,True,1,
c9c7c71a9931b11dce90f683c7120292,0,0,0,12/31/2015 6:00:00 AM,S58gNqCRqcYyWkzUbGsjesCzbxG1MxYGja,True,1,
c9f43c376bbcb3df5239da8d4bba5396,8.75,0,22500,12/31/2015 6:00:00 AM,SA29buE4ShLY1QVGvUvfJWfTskFr9M4YQU,True,1,
ca12337eb412fd65b55be2d53cb283cc,1.25,0,3960,12/31/2015 6:00:00 AM,S8ZsBN2Y1dbfzfwF8y71aCJ7Qi5WEUxkWk,True,1,
ca12d95928be43b5090d0b29fdafafc8,5,0,27166.67,12/31/2015 6:00:00 AM,SKX8KuR7DHb7bas7EhL1nFqF6c7kSMNQ9k,True,1,
ca5cd6167e21b7e345317aa9a05fe493,45,0,166666.67,12/31/2015 6:00:00 AM,S3HufNoddZ1ik5xNcCZAWtnK9cjqirsVyk,True,1,
ca8b176308bdc309fc764dd87d986b22,7.5,0,46500,12/31/2015 6:00:00 AM,S5FW71F4iGnbteACPLcK3GEpu619o5nMuT,True,1,
caa022ff27a65fa175784c13c25cc380,16.25,0,3520,12/31/2015 6:00:00 AM,SB8J7mViYcEGMuFy68ksaCoSGtQq1n4iz6,True,1,
caa5544470d2cf7a2acca74d641dd2a0,80,0,6400,12/31/2015 6:00:00 AM,SJR3Tq1p5sc9n1wuY8pnidL31GSLNXucdZ,True,1,
caad856514464ba7f4c76b8de2b5b190,7.5,0,2400,12/31/2015 6:00:00 AM,SKVy45rrSimGMzM7bP12p6uCv5X5P5Zcj4,True,1,
cac9425895f9f0f4d060af5e3b417c2a,0,0,35,12/31/2015 6:00:00 AM,S648kSEBNUqEsLz76hy1UizUwbCMHvpA4v,True,1,
cb44d23b2c25625262ac95cfc5792b7e,290,0,31000,12/31/2015 6:00:00 AM,S9dA1gDZ85aBDbyjwzWBSZXG5MKShDod71,True,1,
cb87d65dc32c31e5baf65e2c902d7cbd,195,0,661333.33,12/31/2015 6:00:00 AM,SJxS8mrgXLjqN6rKLUDzK8razonnn9ds6i,True,1,
cbb779d14be2a4b97642b4703c269da5,40,0,103333.33,12/31/2015 6:00:00 AM,SJgRGZDhC1V3NHjXBrz62vjscLduWSX4M2,True,1,
cbd09834296a4c25a2d85d6265c53e0a,0,0,0,12/31/2015 6:00:00 AM,RzJbYguzrtM8gw8evqGLXUve2AYYbBTkwv,True,1,
cbdaeb90983d1998c69d89dadeb5955d,0,0,95,12/31/2015 6:00:00 AM,SDSxLFRP3yzdu1rpQ52jsbp6BSJkC2gH4p,True,1,
cbf189020cf999c5797681f28af099c0,0,0,18.75,12/31/2015 6:00:00 AM,S35ccLjsUpWj98EDt8vZ9wAFdTxjDbvNkM,True,1,
cc205b862690a2f9633b17e39db2c072,8.75,0,4080,12/31/2015 6:00:00 AM,S5ZF6zjsPeLPmKi8n5TSxrQEAUrV1VvQCu,True,1,
cc3336315eb11dff73fc39efcab89248,0,0,0,12/31/2015 6:00:00 AM,RxSiTNFbDj49HenqqhT722UKGZv6oF3Bxo,True,1,
cc3402b61250a2f031481083bd7ee347,65,0,9360,12/31/2015 6:00:00 AM,SH3B9QpA4vATpAPkGyosPzi75vgihcS5nX,True,1,
cc84aaf91c60f21f8505af3513e5b38a,35,0,23500,12/31/2015 6:00:00 AM,SAh1nweQpr7A945FTxKSCpTue27vHQFEhz,True,1,
ccee467a8990061b251b9317116ca46d,85,0,12500,12/31/2015 6:00:00 AM,S9Ego9LH8DFQ5hAabaXdnHEL2xZoreMPKD,True,1,
cd2080d1030caa8720436d5beeb47e4e,1040,0,6678571.43,12/31/2015 6:00:00 AM,S2rSQp89qzwrpCfi7VLs4QUHtbFQZwQ3vu,True,1,
cd56c32db3da12d32336f281310d18d6,40,0,3560,12/31/2015 6:00:00 AM,SKNiGvSKZ9pW8FLqsa9r2j7w4KAB4f6Ph7,True,1,
cd733dc8bcfcf8cea336d42a31310e9b,1.25,0,3520,12/31/2015 6:00:00 AM,S6HGbtuYzUBjX3jTcovJJd6AnPywjeerEF,True,1,
cd92b9525a14df746f32ca1f14513ffc,6.25,0,1000,12/31/2015 6:00:00 AM,S4ChkhqJHyrcbGSFUrC2YNz5GPLFVwLLfA,True,1,
ce5c32c54e986594e6388045a7ca33f9,2.5,0,1320,12/31/2015 6:00:00 AM,S7yAYkpTmEPoJW5tCEYwPmpoJxZ8aJ9aN8,True,1,
cea8713aeb2edb72ccc683e0471994c9,0,0,0,12/31/2015 6:00:00 AM,SA4PFJ7Myp4aNB6E46K2B5zn8dWYhL3LcN,True,1,
cebad4e8484bbbdd66e27710c0bc8b69,2160,0,438000,12/31/2015 6:00:00 AM,SEXPVT7zM5TSdto9EwedT7MJQepDdhCDWm,True,1,
ced8a9a996c5b2319e1484e64cba4ef8,30,0,3560,12/31/2015 6:00:00 AM,Ry9XiE9s2ykvJdLPT4VcSBDwNw8MbnesAq,True,1,
cf13f95609f4628c04015d79bac9f220,115,0,8760,12/31/2015 6:00:00 AM,SGUHtNtPao2QZjoHMZyEsCfUKZzXC9o3j6,True,1,
cf4fb5f967560582c2ba5a6b58b6963b,1.25,0,6600,12/31/2015 6:00:00 AM,SDreyMA3BLKBSFdit2xAweE3KaTHY3uztV,True,1,
cf6b6764a05ae5a1425097b69d79eabe,1.25,0,1240,12/31/2015 6:00:00 AM,S3g8NofRgePMGdm6ZnayjDJEsh3Yocy8dL,True,1,
cf739536c8b2126e31b24064a56abbb3,1.25,0,190,12/31/2015 6:00:00 AM,S9nRYKQNnG63PUcGfW55yvZSGmJy2mfYvt,True,1,
cfaaa4c10144b77b70629240d2799bc7,2.5,0,5960,12/31/2015 6:00:00 AM,SF6j25anodCW7FxKSGWaetzvPsumRNL76N,True,1,
cfab8c92e5fb30ff36fa54e967daad7d,1.25,0,1440,12/31/2015 6:00:00 AM,S9T99KLwaRyb8TSpBnpbNYA2jkz4NU5LSV,True,1,
d0016db71bd7f739e6b23388ed90a16a,0,0,0,12/31/2015 6:00:00 AM,SAbVJNdDwsMwGMhJnuzg38XJ1sJHbgDFZE,True,1,
d003a1f0f76de98b3f1ba5cd47c3ee98,5,0,2720,12/31/2015 6:00:00 AM,S9ch3wswBSkunwEKp5svt3pKW3u52ve12Q,True,1,
d006eba8a59597d37c7a7197018c90ee,1.25,0,25,12/31/2015 6:00:00 AM,SBjYiLgECNtNBE54yXD48p86VYPjtibFWx,True,1,
d02e0edb4a43c3828f25f8fb9b0291b1,0,0,0,12/31/2015 6:00:00 AM,SBZ5E58wdue8P3eEEc66JbXcdAzumbBfHN,True,1,
d03663fcba00dc9150542c3208ab1ce4,0,0,17.5,12/31/2015 6:00:00 AM,S6DidYJ7Td4JG2kVHrwoSsx5WxSmpP2vRH,True,1,
d04a90684db5c0d97a7e54f9a6109bf8,1.25,0,3080,12/31/2015 6:00:00 AM,S4KmE68FcNbUDt2Pu6uxPKp7oJZmuiZzQH,True,1,
d056b5737b2335bb64d539109e3f42fa,1.25,0,1320,12/31/2015 6:00:00 AM,SEkpsjUaCKFVptbdV6pyRBrTLgDS7EA6bk,True,1,
d07272e39eb270b7b7c09c9cc478c21d,13.75,0,4360,12/31/2015 6:00:00 AM,S1mLHfSHVYDvuhcM6vAuiC72dXBSQGJw82,True,1,
d07d5da3a68e480ef1de5ee69b8e6cd5,0,0,0,12/31/2015 6:00:00 AM,S2ioDee4BqTmyGpG4pKindx7nmEQvjfKPk,True,1,
d09867743102dd2fbfb32ffa4633188d,0,0,0,12/31/2015 6:00:00 AM,Rxf63XRjdQ4KoKrCkEX1BEmqGGVdfZoUgr,True,1,
d0cea85e7a4a3e30af709e672dace08b,150,0,133333.33,12/31/2015 6:00:00 AM,RzyA6khiYTA6k9cP9hfDipwPPCxwDMnVQq,True,1,
d0e5334f420ec424185685572d76834a,12.5,0,930,12/31/2015 6:00:00 AM,SFxXvF5mV4hcbaAf8xwvYqvF9CjouDMDrb,True,1,
d0fab974323f3c33165b115d69d32ec3,150,0,168000,12/31/2015 6:00:00 AM,S8DuVJdye4DNCuJAHVfiYfBTHAvPJHQim6,True,1,
d1253541a3bcae2348519874921d4d8d,35,0,47833.33,12/31/2015 6:00:00 AM,SDrWSxARDMuKSSekEgpcAzXyPJkGq31xUv,True,1,
d17354606110bc689c15fc0383f476d8,0,0,0,12/31/2015 6:00:00 AM,SADDyocP2s36M49TGE1iwqgRgry8SmoAgE,True,1,
d17c5face6067f3edb21918fd1c1ae27,0,0,0,12/31/2015 6:00:00 AM,RyLNbxAPJUG9nX1BkwSkttgZCZMqn92BpE,True,1,
d1b9664c114c4e1e2af6e9b0b44cc001,50,0,116666.67,12/31/2015 6:00:00 AM,SBTonCkXQXhEjB9wbg1JqDQWpTKRkbyAHv,True,1,
d1bcaa1428916b691c0cdaab4a0fb4a6,0,0,95,12/31/2015 6:00:00 AM,SDdqFUGnZVLgmcXTnt1Xav2d5RWKVuygNL,True,1,
d1e710dbb9c3611a38834d1c91a1579e,1.25,0,125,12/31/2015 6:00:00 AM,S1yHWQEVHhpxG9KivbzJLYFuV6BspMst3B,True,1,
d1f96b5a4cce3066b99e780c4054b773,150,0,8640,12/31/2015 6:00:00 AM,Rx5ZpAQpVbz3w7iKpBSikLEMMDikL1XAan,True,1,
d1fcb7b592d470788019165fe12e4aca,16.25,0,2400,12/31/2015 6:00:00 AM,SBtF99mGc7WZRtvBRbqFnoo8GTriiVHDAJ,True,1,
d20570945c17eab269a29aefd3c31bb8,0,0,0,12/31/2015 6:00:00 AM,S6Aa8CbGA6mk1Sw1LZXxANqJUos8u4CiyF,True,1,
d22a1f6038120995f90f57db3193360a,0,0,0,12/31/2015 6:00:00 AM,SMHwjqgRW9ZSefxPdPE9J3TUkFxyPzRXn1,True,1,
d244f9722cd120d3dc485cb44aacf28f,1.25,0,1520,12/31/2015 6:00:00 AM,S5MM9KZUZryJTigrKFSkuKVhnS87cpQi1G,True,1,
d25db21576734ffd1d736e65341cd668,16.25,0,3731428.57,12/31/2015 6:00:00 AM,S9uDn3cZHVxwQe6rH7qG7dUhaB5rBoNEqR,True,1,
d2815160b6942e97c20731de21e0642b,0,0,0,12/31/2015 6:00:00 AM,S46MudwgLTU3LnXMHx83uL11Ruh9hmQYgA,True,1,
d2973bc4e058225b6c6b8d674a587adb,35,0,30866120,12/31/2015 6:00:00 AM,S71RNDoPp4AX7jtip4U85RmBBfKcNGeHbW,True,1,
d29ac758072a98d0ac0b9df8a4291522,30,0,47500,12/31/2015 6:00:00 AM,S2QgpH4LTYU7WvF1zA2a1a23d2y5577FBA,True,1,
d2b437379fd20c5e4f265ff67198f71a,155,0,13666.67,12/31/2015 6:00:00 AM,S5WkPxVT3kH8rdv8jbgtEsKkZfLmHtB8qA,True,1,
d2bf31eedacefe98dcde2cee887311e3,5,0,1640,12/31/2015 6:00:00 AM,S4YkiU468seQswqSohgbDGnWEnweTGHSFL,True,1,
d2f17582e3ea0aa5b88d15c2a9bf027d,0,0,0,12/31/2015 6:00:00 AM,S3bou12oeipT9nK74rFBamDye2eyY3NyyA,True,1,
d2fb90208b6ac87b6a81a6cf6b22a882,0,0,0,12/31/2015 6:00:00 AM,S3FvBQAWrAxft3a3sog6456gdHFZH4NYsP,True,1,
d2ffe5b7bfb5803f3b0ad4d525256d50,0,0,1360,12/31/2015 6:00:00 AM,S7suAz8B3VEvAcZi3rVZAYTMLh5KjRowqi,True,1,
d336612e8f5216a350e0ce76c17d7e75,0,0,0,12/31/2015 6:00:00 AM,SJTLGPPxV4eDqZWXJdto6KQi3ESMCmYmW9,True,1,
d3617864d83079ae3c8c415b6acf0c53,0,0,0,12/31/2015 6:00:00 AM,RynyjRKoaJmxXQbRQgJdNaoeiUcNTUZBLq,True,1,
d383a3efb9b66f582b570661be98ccdc,0,0,50,12/31/2015 6:00:00 AM,Rz7PMKW9Sj9VaBNbidguQEd89PgL2ZW4MD,True,1,
d38e8e1b88129bcdb8cae1b0b0a9db45,30,0,60666.67,12/31/2015 6:00:00 AM,SKZPF76PzZHgSHAB8NvLqRvZKQro7tEGHY,True,1,
d3b3c9ef14eaaadcf9ed493846783a64,5,0,300,12/31/2015 6:00:00 AM,S5hQmLQfoYVZs9FPEHpZuPmGKau3SR4bed,True,1,
d3b5f82d1f6b06099f4ad3d64f3119d5,0,0,0,12/31/2015 6:00:00 AM,SCwjKPZVeazrosTJminDrfdCX99Hkd93Bo,True,1,
d3dfe0187fe9417903ca9ccc19f0d721,0,0,13.75,12/31/2015 6:00:00 AM,SBjVrJDNMwpdYSfVzcU698pSjx358XXmoR,True,1,
d4240940bca1728806404374628a94ce,160,0,12833.33,12/31/2015 6:00:00 AM,Rys3ikhn5nowCF18J7n4M8BFPMii4B2PGu,True,1,
d44653cd5505d54ce3001c9f5ffa5a18,0,0,0,12/31/2015 6:00:00 AM,S8YPXW5osaLCp6brGeV5P83FrSoz8JjLCB,True,1,
d450113e1d5ec0cfd97e4a7cfc5fdcc7,0,0,0,12/31/2015 6:00:00 AM,SCjukmjbDpayJr7sdfbPKwmRaHSwemipUK,True,1,
d4702a409d38c7422cb9562f30b9bfe7,85,0,17833.33,12/31/2015 6:00:00 AM,RxeQ9SjZ59FCX9je2ANGWnxQmdoDRc93K7,True,1,
d470f6564eae891e7bf49cf5fff152c2,10,0,7600,12/31/2015 6:00:00 AM,S2nQbeh4XiqDb67bF5ij2BNThPfBBow39f,True,1,
d4a3d5ce7156f0d1df4facda8eefeb00,65,0,36166.67,12/31/2015 6:00:00 AM,S9ZPYpv3Sh6Zdedz2awUd4P9kX1UKPidg3,True,1,
d4d20c6261f943f219a6905c8eefea87,30,0,16333.33,12/31/2015 6:00:00 AM,SKMRpBgk5t35qsC5hrgGiodjoXN2MAfAsX,True,1,
d4fe3c58e6a33321ea25986089ac9200,0,0,0,12/31/2015 6:00:00 AM,SFXzxQ61U4kSFe7zRTkae9YyZvKVXpD3ec,True,1,
d510917c3c11813e45e86daa117ff796,0,0,0,12/31/2015 6:00:00 AM,S9z4THJE6Myq1W4nxaBUEJQNFYuWaABFfF,True,1,
