CPID,LocalMagnitude,NeuralMagnitude,TotalRAC,Synced Til,Address,CPID_Valid,Witnesses
ba15be94823f04aca3647250712e53ca,135,135,55000,5/9/2016 6:00:00 AM,RyEzJY5DfHvaxrVQuB44sK5Z7RhN2UEB9J,True,1,
ba2bedc2ec115f0b1604aad734dce743,0,0,0,5/9/2016 6:00:00 AM,S6tFuNN56Sxqs2oDKRUPW6ZznpLDTN56AK,True,1,
ba3317181531b4d5863957cd72afa5b4,50,50,282666.67,5/9/2016 6:00:00 AM,S9h6bwda5m2rbyBm86PaKmFp6AmYw5piCd,True,1,
ba36079d14c91eb963238c7629f3a88c,7.5,7.5,970,5/9/2016 6:00:00 AM,S29d3RbCMPPYTaDY3oyjFcFZNiTevZhJLS,True,1,
ba362ade642d57104c2dd5eba85d0876,75,75,15166.67,5/9/2016 6:00:00 AM,SCrKCFb5PCUJDYtfDrhGWv3KEjCAivr7jn,True,1,
ba410c1936d98b04ee98710973d26c90,1.25,1.25,55,5/9/2016 6:00:00 AM,SEG35DAb2cefkQgZaEznsFUJpt4hxvG55y,True,1,
ba66ee276906cf9f8af880e1bffba134,45,45,20666.67,5/9/2016 6:00:00 AM,SDytyTp8TRQMKFkQmhS29bYSZr3pBSxGCo,True,1,
ba6c7b48d785785061230bedf7807ae7,35,35,1280,5/9/2016 6:00:00 AM,SEQHnTyAwMDB1QzF6a62uDvyiBkop5F6Hg,True,1,
ba8963122a06e024c6637dc1b6613b2a,23.75,23.75,16333.33,5/9/2016 6:00:00 AM,Rx18p6YxXSZkeoroNwZnrq83qrA8KyiLaG,True,1,
baa2eefa36081bc3e8b9b8b90ee20d8c,235,235,5240,5/9/2016 6:00:00 AM,SCaXGkEArwriTqUzGLkkB8FxZziH4qykmE,True,1,
bac0776aa9614ec9cf6bc44ec030deb6,0,0,0,5/9/2016 6:00:00 AM,RyjT2u6JVgFhhHBYjp63qYw6qTkgDLYCKB,True,1,
bad686710badb07d00b0771d2e32d524,0,0,0,5/9/2016 6:00:00 AM,SE4hVN4rEhdh2AM1wjCcjxUp8NcoU4C1MP,True,1,
bad6a0a80491c5b2f5bd17cbfd395eb7,30,30,11500,5/9/2016 6:00:00 AM,RxxR3CLmzyxWshsNjKo5MnoN9KRA4AtZvN,True,1,
bafbca3e3a9c2e6be93b0b53f94b307e,0,0,0,5/9/2016 6:00:00 AM,SKNBsvZdjvSVq2C2ovmtUoMxoNA3UGC5yf,True,1,
bb11c235574a97f6cd11b6c8c5ad2ca5,0,0,95,5/9/2016 6:00:00 AM,S2rmpU2LaKhCnYxWnTDVTQqaLTZ6k9WjFi,True,1,
bb17e15dfc7c6972aa21499697fcbaee,0,0,0,5/9/2016 6:00:00 AM,SANfayHNRcLWdMaRvEt2oHiCfcD2v9b9A6,True,1,
bb20208cbfcc61129f87c7e647dda84d,125,125,25000,5/9/2016 6:00:00 AM,SHLj23bie7uHzGSgpQQmUPgwymN9ajQNdg,True,1,
bb4af386e6064d3ccaac3b6f4bf2d15d,1.25,1.25,445,5/9/2016 6:00:00 AM,S9SRynq47hHd4zd1Dh5GfnwDU5gsAY4fP1,True,1,
bbc17be4bfcd67fb67c9b5de7207929e,0,0,0,5/9/2016 6:00:00 AM,SBuGqRUAUXPnnWRDQQWk1HHxAC8GqJjpVD,True,1,
bbcde11a455f79c83d837faa26f5f923,0,0,0,5/9/2016 6:00:00 AM,SFZVg1Az6KiBE2uNTDy4PtB3nvd3aTRJZV,True,1,
bbeab40307d7b7d6756dfadea3e240b5,11.25,11.25,5680,5/9/2016 6:00:00 AM,SFCAR8c9QL4wKxfQ7PD9ZiW2KoCXPEJsCg,True,1,
bbf9889c2fc47a0fd3dbfb14bee2512f,0,0,0,5/9/2016 6:00:00 AM,S8qcFCyRmLgP5NyFBG9VycJytNiMczuihc,True,1,
bc00e45ca5a6904df40c80b4eb666ce0,0,0,0,5/9/2016 6:00:00 AM,SLrFL7gBd5VbhJ7HeTFsSgEndDVQVQUfFm,True,1,
bc0c7e207517905b79efbfeb0bda3ca6,0,0,45,5/9/2016 6:00:00 AM,SCNwmPS2nCHgoUcxRvbsPHnTKSnYs5LzLD,True,1,
bc12112042a9780c39e8034bc544a54f,35,35,30500,5/9/2016 6:00:00 AM,S3sEFoTo6VnWsgykWzeek9JUjdZq86jzeV,True,1,
bc6f45449edf33c2ae0ddd254c51d593,6.25,6.25,2240,5/9/2016 6:00:00 AM,RyUhbvVce9F64KuBQH9DQC52Y39SvB32hc,True,1,
bc952cc0c7cca56405746d7106249557,0,0,115,5/9/2016 6:00:00 AM,S1Ydgy7HQCecjoZ1ws1czAzjUHKutmcDKk,True,1,
bcd17ea2466f8f22e133be672a834cd1,0,0,1000,5/9/2016 6:00:00 AM,SKii2CkuABnNPQRYoYdyNjYArYSunE14sE,True,1,
bce12eb010f0629787539ad71b488604,0,0,0,5/9/2016 6:00:00 AM,S4qh5isjFqvaahyin9ZKrDPcw7a5m1ewQj,True,1,
bcf38e9cf02878882653e912cae3e683,0,0,11.25,5/9/2016 6:00:00 AM,S9pK4CbxWk91nETeYqbuSt4F5nspYAkQTK,True,1,
bd1eef065111326bf9fd07d4cf6e6fc5,105,105,484666.67,5/9/2016 6:00:00 AM,S9pp4MYLv959zLTjiSNij81GDwuUKxDA98,True,1,
bd4e0211c6e43390e582af251fc0e4c9,0,0,0,5/9/2016 6:00:00 AM,S6wB49gEzSugH3AmDWyL6k1KVjyKxcqbjR,True,1,
bd65c7303920037850b7135d4414dc9f,1.25,1.25,285,5/9/2016 6:00:00 AM,SGEdW5Yae96Kt8P1XPajErvToW6qkVWJcV,True,1,
bd774ea7e1a39972e3f44a822d93eb19,0,0,0,5/9/2016 6:00:00 AM,S5fSoVgZwvFK6HamusJ3ahY68Eumiit8XU,True,1,
bd930ee557c90ff24990eda99ca718f8,0,0,0,5/9/2016 6:00:00 AM,S4UaT4YRCHLrZvK7k2jBtcEgFZBTLUgKPW,True,1,
bdb42acdf234ec7cf23f1b289343de3e,50,50,6560,5/9/2016 6:00:00 AM,RzhWrQzEdta7SfJVUoGEje6ajhQKats23o,True,1,
bdf609272a433bc78188e14e565d3b1d,21.25,21.25,461333.33,5/9/2016 6:00:00 AM,RzPJ6NKMoGLFzjgRaG5f2gwhFPKZYj2XW5,True,1,
be22c90db6f5321ceb3f18d17d3f3c98,0,0,0,5/9/2016 6:00:00 AM,SAJX7X9CP5MZfbFTVxsjvJB3f3ReMuN9Z4,True,1,
be4592de6391c7ac6a625b52b3962b35,95,95,38500,5/9/2016 6:00:00 AM,SFX2eEnj3iJ8HjdGSvn1RnWA55Bo3xVQYv,True,1,
be808a14969e09b2ccab78ec8c613982,70,70,15666.67,5/9/2016 6:00:00 AM,SEpLf3Emj1m1WgmVEfDNRf5jdp5GLnSLcy,True,1,
befc25b276a96804ec6c48bf5e27d1c9,1.25,1.25,5120,5/9/2016 6:00:00 AM,SEttAmum1sHctuvkh6rTyW886QH3opNNpP,True,1,
bf0a9ca33a6abaef63aec2ec4afdd644,2.5,2.5,2280,5/9/2016 6:00:00 AM,SDgV9o2BZUt231b7eTj5rvjrfTVMAsYmtN,True,1,
bf0b5d375e731ea6909360397d6b8696,8.75,8.75,13000,5/9/2016 6:00:00 AM,S7nB8tq5xMNsNXRSJXASm2TnHGGh77Q18B,True,1,
bf1e7612c81e4320f1f9a4beeb2a013f,17.5,17.5,15666.67,5/9/2016 6:00:00 AM,S9FZAuLQqR8k8XndREjE64RVuMebPmMZto,True,1,
bf3ba2cacc26940eb827179bfccabe05,5,5,40666.67,5/9/2016 6:00:00 AM,SBgqv2DsbDgJE6RvGfFpDXvoBbvDjXcmk1,True,1,
bf829605e7451a34857c1437547b2851,0,0,0,5/9/2016 6:00:00 AM,S1mkF6AQ4ir6wrrmi3ke8rbD87mcEczLZs,True,1,
bf8a96c023c912431bc2c5e641280e98,45,45,17333.33,5/9/2016 6:00:00 AM,SKTh26PaRthL6quku1oSfyLT4aTEaG9Uc3,True,1,
bf9108400cedd6a4d55111802ca33ac4,0,0,0,5/9/2016 6:00:00 AM,SLCzbRf5jckCNZeFzfDxt8Lq9GWKn7gg2D,True,1,
bfbd63b13447ebce773d38dea100498a,0,0,0,5/9/2016 6:00:00 AM,S7c3zDYzURJnbDLkWdqud5wHhGGt5mfdAM,True,1,
bfdf121459720b33fa83d2c7770dbfd5,13.75,13.75,2400,5/9/2016 6:00:00 AM,Ry7tC8xYganGNUcVGkecd8BF4rFjAUDWG4,True,1,
bff78579906bd748e84e2952ddb2d618,0,0,0,5/9/2016 6:00:00 AM,SHQPT4vP4bVcC35NAmif77ErL5yC53maRd,True,1,
c0183e75ebce5f7ae11a420d42ca6980,0,0,0,5/9/2016 6:00:00 AM,S5kfpnBwXGwpWnFtpWN5WLLViTCYBQskow,True,1,
c0222eb9c021fa1591fda6b6bb0a89cb,165,165,34666.67,5/9/2016 6:00:00 AM,SB3Ej9jeCq7B7Rh381gwFbt5hnwhJMsLUH,True,1,
c0250ad563394c5cf7a0347cdc8677dc,3.75,3.75,1240,5/9/2016 6:00:00 AM,S45hmsxfpar3XBHfhHwA1Gw41HaQ9NepZy,True,1,
c06af85280891d8c61cb6b1c6cf95407,1.25,1.25,85,5/9/2016 6:00:00 AM,S9kprRdgpinEBnzFd7KPudSdG4y15gqBKn,True,1,
c098479d209818ffd4d48b7e33bca6b0,0,0,30,5/9/2016 6:00:00 AM,SBSDAPchGhdM78uwdTdkpEyLcrTGboui4h,True,1,
c0990b490ec13f648804d8df723d899b,0,0,0,5/9/2016 6:00:00 AM,SLvNrjYzWmMQ3XmV39DXQeAEg9JN3L7YmJ,True,1,
c09db5b54dd6cb83e007471ae6b48223,0,0,0,5/9/2016 6:00:00 AM,SAt3ZSweEduvMCURwJyZX31SfjvwMqvs8J,True,1,
c09ffaaebc902e95fd28d5f329e38ee7,16.25,16.25,19000,5/9/2016 6:00:00 AM,S6xyfAHzog1SHMRaSmoWBeyogUiWdAXF8U,True,1,
c0a1c4b1bd3225984576f3496cd8b47f,40,40,23833.33,5/9/2016 6:00:00 AM,SKWUW5CF6ffnvFa9zQbP6iw3cjrZ32yFkj,True,1,
c0a2617aea6cac87f67e911f733a14a7,0,0,0,5/9/2016 6:00:00 AM,S1EGagyfRvHio83G9QPAV58T3dKitqDuhK,True,1,
c0b94bc4683f7ea163cfebea588b338e,2.5,2.5,1280,5/9/2016 6:00:00 AM,SL7kWchwxCigCBZ2RhrqVt1pD69eetgwCX,True,1,
c0bf4d042d0871aadd5f40a492628b03,0,0,0,5/9/2016 6:00:00 AM,SBuUfHoomzkVYmDfWWyXt3nv2XaRtBd2ga,True,1,
c0e7fd417a0071c2c50ce0df9151cba7,1.25,1.25,2920,5/9/2016 6:00:00 AM,SJZ9fh4ETN6SERzyQbPwR2se3nBFRo6gAg,True,1,
c0f4ca8597dd793c91ac89c801495f50,40,40,55333.33,5/9/2016 6:00:00 AM,S4sHCwCXqhZLpqwxqts5QgLbp8QUZSJ5uC,True,1,
c112af2312498d0b3ee4f4ff9aa04940,0,0,0,5/9/2016 6:00:00 AM,SB6yZmyXX6s9kFTpZfSV2Qg8tdcf16veiv,True,1,
c114657d1c60df90dd45f86724b7edec,0,0,0,5/9/2016 6:00:00 AM,RxhNsS4W4bgPHTbQhdTHkCavSYDPUu6MKd,True,1,
c12a1e87f383fb7e6fdc2edd6c097128,7.5,7.5,1160,5/9/2016 6:00:00 AM,S2YUHj7nCLKrth8YHrwhacmhxRRt1hxQo1,True,1,
c176e5642f12297d3fdb433de84f9822,830,830,228666.67,5/9/2016 6:00:00 AM,SDdb3B8JG9nc2syEtJw7BFzuWHv8ZzNEW5,True,1,
c190c6139ea5a0a0ac908d569932597c,6.25,6.25,3240,5/9/2016 6:00:00 AM,S5ipMtJ237TuLyH1yeLnB4ZN8bWMPKFscJ,True,1,
c1ab052734d30a94d66a232e95c6e055,2.5,2.5,1040,5/9/2016 6:00:00 AM,S2ifLDFCG2R8M22V2erkPkmfwgWo1eALY1,True,1,
c1affe8005f87a0d3130b9d8459028d9,0,0,70,5/9/2016 6:00:00 AM,S1vAoi3ZKA2denUirnyCbWQXNsFS9VdNPY,True,1,
c1d4202ccd7931c9e7e58143c40c9f8e,0,0,225,5/9/2016 6:00:00 AM,S56AiSPUAdF7p28WDCj4Sd2BSeix5SL8pT,True,1,
c210de01aacab25f7a787ce71d5ff65b,12.5,12.5,3360,5/9/2016 6:00:00 AM,SC1wKdhXby2yUH8jmKjNmR8x79Tc6fb6JB,True,1,
c21303eda8b69ed5a2f3e320cd72685a,0,0,0,5/9/2016 6:00:00 AM,SGvoKq4krBXEefLJBnLramX4ZVxstSXsW2,True,1,
c23ad8517be40bf02be78c4d7ed7bef0,0,0,0,5/9/2016 6:00:00 AM,RyaLQidQCYCQL1Wm9K7nXWQtsgR4WUWZAN,True,1,
c297775511cc71ef6b3c4ed12b7b965e,23.75,23.75,11833.33,5/9/2016 6:00:00 AM,S1RqAubFJhEyprWRXzcFzqRKyguwbGaQu8,True,1,
c2a8eeeb217e09f91301b0a308f7e1a2,70,70,13666.67,5/9/2016 6:00:00 AM,S2FEYxaZGa2dZaorbGh8sC7DWYvthP9Qq1,True,1,
c2e965924e496951c679c222f9488a17,1280,1280,138666.67,5/9/2016 6:00:00 AM,S2kCLAx5rbg11zWumBwaSZ27apNGqDRgy1,True,1,
c301d15f204953a53ae6907e9c4cd200,25,25,42000,5/9/2016 6:00:00 AM,SDsDopkWiGdUZKbDbbXv7eU68iNkghTUMr,True,1,
c340642f2edac87efafa021950879398,3.75,3.75,30,5/9/2016 6:00:00 AM,S23nYKZY6ZykmJ9gTNyXin8EJvh2VsPHHU,True,1,
c3436594f075583bcc0a40318a03b6c5,0,0,0,5/9/2016 6:00:00 AM,RxE957NbqcDHnG2tvVd9ST4M2SxHZckkVG,True,1,
c3792452d8c9390ec20e0ff9d6e10c7a,17.5,17.5,4480,5/9/2016 6:00:00 AM,SBCwW13y1iLpkzNkaPz94r8Qjmoj9aaL2y,True,1,
c37bc41c71d4e5abab03512e022d85da,45,45,110000,5/9/2016 6:00:00 AM,S1b1uvWdU5ne3cimKLkPd7KQcdQP6JqpSB,True,1,
c37e78687f06600f2b6ce714146117c7,1.25,1.25,1440,5/9/2016 6:00:00 AM,SBow1MGYXgbw1RYi46kx6Ep4wSh8XZTrDF,True,1,
c38f578f28c7552eab850f5281e0778e,0,0,0,5/9/2016 6:00:00 AM,Rz8c26ZPXLAvgcR2Rkj3xNpDhX99YRzGj9,True,1,
c39e1e40b357b4200495ce848bb147ee,2.5,2.5,870,5/9/2016 6:00:00 AM,SJAUVWz9YBcWwvftC6E7heYxm9Xu8MybDi,True,1,
c3cc186bd536b3e3ba13fd82b24323b1,5,5,4040,5/9/2016 6:00:00 AM,S7JJDutvvsB6YCYWtshkLSt15SDUPKg8ca,True,1,
c3dce2fb28b722a5496dad83ee53216a,0,0,0,5/9/2016 6:00:00 AM,SJaxZEM83cPaPYf54XyvM5c4PgknJg4pXT,True,1,
c42ac059b20bfbd0afe568c36bec5b45,170,170,25666.67,5/9/2016 6:00:00 AM,S9E7sjMR3w8xM7kkaueeC6mLKa71LnZzb4,True,1,
c43eb56566151f40bc9b1fcab3f44ece,0,0,0,5/9/2016 6:00:00 AM,S8EDt5nY6R8fLXtRUPygPbznyXjGM2q7LV,True,1,
c443bb26793683aa7386e8d944b44b06,60,60,9040,5/9/2016 6:00:00 AM,S1jZsfjKpzCaR7bAfwuHTUwhb7J9Rqsy7y,True,1,
c4770be6369f38a14783c48b7e5dea7b,35,35,192000,5/9/2016 6:00:00 AM,S8PU9DwDDbetHhSCRqhDhb1TaxZM93Qw7p,True,1,
c4b0aabb0caebb594b1da76618f40146,110,110,33166.67,5/9/2016 6:00:00 AM,S5Gmj1aWqAjrak2zPKBrHKnFpCvRuGQQbB,True,1,
c4ca04fcd57bdce0183abf5199125884,0,0,0,5/9/2016 6:00:00 AM,SB3WnySUQBEPyFz5Axr6G4TvVnQoK9BWiF,True,1,
c4d71928c0b4d6d450390fa4c25d3eab,23.75,23.75,27000,5/9/2016 6:00:00 AM,SD3k1UxDaj2gN69JoK7WxF6Wgo7ujRgwiX,True,1,
c4f0b5af29f95fb3b41d13acac057b30,1.25,1.25,13.75,5/9/2016 6:00:00 AM,S9cdK8vFPgRASXqMUt7ea6igijRSUPczJj,True,1,
c50729fc7baf5e91a7512c3420a47ce4,0,0,0,5/9/2016 6:00:00 AM,SGTzxEBmrx2VFEFaACVHBAgzuUNjDhUksX,True,1,
c50ac007b939268c5d3f1d744994046b,30,30,43666.67,5/9/2016 6:00:00 AM,SLtzPGHRDgg33KcwBFAARenqtCWEwVjgWW,True,1,
c526e3cf603ed89708cf28e858aad85e,22.5,22.5,4120,5/9/2016 6:00:00 AM,SJjq5M1QtK7uDkP47fRBhDaBwn6LPyDX8N,True,1,
c535ce4cc1f9b63dbff9b1f502f56735,0,0,0,5/9/2016 6:00:00 AM,S5YpMF5kN1KGgBtSeq1VpnL2iC1nHnpFVH,True,1,
c55780fc7a0d44be0cffa580e77fae0a,12.5,12.5,112666.67,5/9/2016 6:00:00 AM,S9naFA2WzN5bseMvoVJtXGc8mdHSihyA7B,True,1,
c5a0b2967860bc8c41130879b181f172,0,0,0,5/9/2016 6:00:00 AM,RxxhWFxAvyw7fFUTj4QqmcC92AGqPvKPn9,True,1,
c5e2a2bcc274d243444e5db76c5c2c11,0,0,0,5/9/2016 6:00:00 AM,S7sd7Vyq6FSCbG4N3pt8hUaoFbfRN5Ss9j,True,1,
c61482c4472760cb0bb4b0571e94eac2,0,0,0,5/9/2016 6:00:00 AM,RyMmgPbdxP4Nk2sMCLhFFyZCAW2ktbkMe3,True,1,
c6296fd4c0eb238c57bcff51d76f19b6,2.5,2.5,9080,5/9/2016 6:00:00 AM,S3wR8Zf1x8g7mxw3QYh7gTWGWcM8grSBQT,True,1,
c63ae049eb6b2b6f2f1b93cf4a0761b4,0,0,0,5/9/2016 6:00:00 AM,SKpqY1ZfFWjdKqCSLuZyX2uozdVjyLgprZ,True,1,
c67420f7ae586d85988d715691ecb19e,0,0,185,5/9/2016 6:00:00 AM,RyurE2K5vKhyi3bpYXx6pDiA69WXvCBtkb,True,1,
c68b8eb17ceb924e3f7debc90d9749ec,13.75,13.75,33500,5/9/2016 6:00:00 AM,S1QTsE1f7s4gsrjpF4aVoGyjnVn1jtNGfa,True,1,
c6a7a0160ad4d12bfeed9c84b8fc4ddb,22.5,22.5,76000,5/9/2016 6:00:00 AM,SDKSpeRqC1WcXA2E5SuKhUUF4U1Pp3GHFB,True,1,
c6cb1d8f156adc3b4a5ac0c9aef55f8a,40,40,6920,5/9/2016 6:00:00 AM,S2Bcdshs2j3TyXpQLEBU7Lyub2vEnyWCBp,True,1,
c7035c9bf8b2ab167eda436799487041,0,0,0,5/9/2016 6:00:00 AM,S6Eornqcwu2bEwsWJc82mk1VXhJQfyRTE3,True,1,
c72a96d04ddafa3b0dcf7539a51efa8f,5,5,115,5/9/2016 6:00:00 AM,S6TykkRzAxVNPb3S56ss9GxRQMPJAH7vKK,True,1,
c738187c54d5492025e956ef2946568f,0,0,0,5/9/2016 6:00:00 AM,S6siuXMgezJa3Vq88RooeYzmTpQrZjEnNv,True,1,
c75657dfcdce3b62587d54393a93e323,0,0,0,5/9/2016 6:00:00 AM,SGUFsSF5Em9jRQJFyMef9eZPr6Ha6oHfEQ,True,1,
c77a3eb2829443dc769847a4d591e7a9,3.75,3.75,1280,5/9/2016 6:00:00 AM,S8ALwoX8LCgkhZf1MFAhUVAu3DRCrjkaab,True,1,
c79d52f02b0def73bb0bc3981c9aa46c,0,0,0,5/9/2016 6:00:00 AM,Ry9XiE9s2ykvJdLPT4VcSBDwNw8MbnesAq,True,1,
c79db991a1bc7cb4c75ca0f1f24df7fb,5,5,4120,5/9/2016 6:00:00 AM,S4Twt1eyq9bQEFDqPeafky7bANZ69RtxYg,True,1,
c7d2c96a61a19df69085757d23337da8,1.25,1.25,960,5/9/2016 6:00:00 AM,SCwRBb1nTWLsHZ4LYDK4K5JxrLEe2qj7XY,True,1,
c7ec62b72e86977dd917de2af36f2f34,0,0,0,5/9/2016 6:00:00 AM,S6sqAGUTLmf8qGUfutuGbr2TgxyLUn6afM,True,1,
c80f2e77e02d02e668b5d403e3d044ab,3.75,3.75,900,5/9/2016 6:00:00 AM,S8aGYF8pWNVu9rDsV2zjz3oTaeT39uRDxV,True,1,
c82a16adbcba9d7c694ae26a502a7d39,40,40,43500,5/9/2016 6:00:00 AM,S6A98RLTMt97qEVz5brgyUhD6zzimZxh1j,True,1,
c832c386911c5c0c5ab5dcfe90254d60,35,35,18166.67,5/9/2016 6:00:00 AM,RyN6dPtVauyJrN5ZovgYeyrXaMPBANxPR9,True,1,
c84efa02986a3cd8fb125b0b8d9b5943,0,0,0,5/9/2016 6:00:00 AM,S44Gv3v1vNA9muwpRXukGDzB8T1Z9sibBp,True,1,
c887daaa352145ca5f653d29252f253f,110,110,33000,5/9/2016 6:00:00 AM,SBTQ3QwKPnDh94TgLdvZTV2ZqJa3Wrwtyq,True,1,
c8895e1b7b8adc2947daab9530c1bedd,1.25,1.25,350,5/9/2016 6:00:00 AM,SKydrtABt3oeehhkFWEZjwsHPcuDJeBPsj,True,1,
c8a3410a665aac0d5c90ed8b82f5cb9d,12.5,12.5,5720,5/9/2016 6:00:00 AM,S6EKL4ZGXtydTNtRorhKZaWuMj7sCmFaMo,True,1,
c8a5c533b4bc4b4d8fdbff653a18d357,0,0,0,5/9/2016 6:00:00 AM,SErGtR5YjgZNx5FjdXvgw2HjMTMwh1msen,True,1,
c8bc6abc416986858dcab77c32b03389,75,75,193333.33,5/9/2016 6:00:00 AM,SL6ZtmBqjmEDUPKUYvuuADFjuUytDT39qV,True,1,
c8d8978bab875934f73218311b32b21b,115,115,2120,5/9/2016 6:00:00 AM,SDtfXs9sY98QTk1MR5ox28RTpN8xtbWShP,True,1,
c8eb875d82d53cf7a2fc4ae3a5b4efa6,230,230,48166.67,5/9/2016 6:00:00 AM,S5V9btSxHcqv9JP3sNfpnpnpFnWvNNZp3V,True,1,
c8ef241c15c8db6d808030f75543a0cc,1.25,1.25,205,5/9/2016 6:00:00 AM,SC86UFPi54sVygRHq4qaX6rZHTr3L3pmJM,True,1,
c9149e4676e457b542ec22953e3a9b19,295,295,5182857.14,5/9/2016 6:00:00 AM,SC3XFTX8vFeFS7xy7WMiQbw2wUFw3WZPHf,True,1,
c92006cf30f30aa28ba47b616edebb46,17.5,17.5,2200,5/9/2016 6:00:00 AM,Ry9ApZwCMMg7B8miNhoGzj4fG4qHF6ozut,True,1,
c92b4c36ae11ce444c74bdeea799bbef,0,0,0,5/9/2016 6:00:00 AM,S92vR7s7UBERjGQKHkd1GYpwobioz8XwsE,True,1,
c93c122a0bc9b58345c6c28c7bc92060,430,430,23833.33,5/9/2016 6:00:00 AM,RzKnvgXKnFEYDbPRx1gBsp869pArGFMwLb,True,1,
c964eeb05b7ce8ce60bf2a748b7d5959,0,0,0,5/9/2016 6:00:00 AM,RzBDb5oyntQM48JGdULiC9wGWctkxm52jm,True,1,
c9b83099730e250d07a5f8b53fe1683d,0,0,0,5/9/2016 6:00:00 AM,SDeXLw9zmtRmBrbneguonhVfcKLPjFgRX4,True,1,
c9c4ec83e5c6b9e83b82b18bbc9894a2,50,50,51000,5/9/2016 6:00:00 AM,S3d1vSR5Y9bjer5CbM4yRj1GC7w9M9EDuJ,True,1,
c9c5478af72a4931e21c446c6117e375,1.25,1.25,365,5/9/2016 6:00:00 AM,SF5cvMshJeKBswQwX6VfdLmzpRLNw2CnVk,True,1,
c9c7c71a9931b11dce90f683c7120292,0,0,0,5/9/2016 6:00:00 AM,S58gNqCRqcYyWkzUbGsjesCzbxG1MxYGja,True,1,
c9f43c376bbcb3df5239da8d4bba5396,2.5,2.5,970,5/9/2016 6:00:00 AM,SA29buE4ShLY1QVGvUvfJWfTskFr9M4YQU,True,1,
ca12d95928be43b5090d0b29fdafafc8,0,0,0,5/9/2016 6:00:00 AM,SKX8KuR7DHb7bas7EhL1nFqF6c7kSMNQ9k,True,1,
ca218735cb75c6b8da50a95fbcd3033e,1.25,1.25,60,5/9/2016 6:00:00 AM,SJHNeVWni7cfkVJsQWQrwtdQoAEqxK9sZ2,True,1,
ca5cd6167e21b7e345317aa9a05fe493,0,0,0,5/9/2016 6:00:00 AM,S3HufNoddZ1ik5xNcCZAWtnK9cjqirsVyk,True,1,
ca657fbf7b4d3fd03538951fb431716c,225,225,536666.67,5/9/2016 6:00:00 AM,SHcMjioKN5E8RxrsDfKZKc7eAH7DM3UWVY,True,1,
ca8b176308bdc309fc764dd87d986b22,1.25,1.25,2200,5/9/2016 6:00:00 AM,S5FW71F4iGnbteACPLcK3GEpu619o5nMuT,True,1,
ca94740056a92e877950f9b38a66ba98,130,130,42666.67,5/9/2016 6:00:00 AM,SDZ6Gj33TDY3tjTVKBL3dBU3Bp3jZZeec8,True,1,
ca9813ad83d25366313d7c44f712b429,11.25,11.25,5000,5/9/2016 6:00:00 AM,SJoqS4Z27EQxwNvFvJRfgg3tKBbYmcXSRs,True,1,
ca9ea1061af933976087ce872ba04eca,1.25,1.25,90,5/9/2016 6:00:00 AM,S88K8GvHwZMd2FrDeBsbMhYXuSr98MmE8s,True,1,
caa022ff27a65fa175784c13c25cc380,10,10,4880,5/9/2016 6:00:00 AM,SB8J7mViYcEGMuFy68ksaCoSGtQq1n4iz6,True,1,
caa5544470d2cf7a2acca74d641dd2a0,5,5,680,5/9/2016 6:00:00 AM,SJR3Tq1p5sc9n1wuY8pnidL31GSLNXucdZ,True,1,
caad856514464ba7f4c76b8de2b5b190,0,0,0,5/9/2016 6:00:00 AM,SKVy45rrSimGMzM7bP12p6uCv5X5P5Zcj4,True,1,
cac9425895f9f0f4d060af5e3b417c2a,0,0,0,5/9/2016 6:00:00 AM,S648kSEBNUqEsLz76hy1UizUwbCMHvpA4v,True,1,
cb44d23b2c25625262ac95cfc5792b7e,170,170,24666.67,5/9/2016 6:00:00 AM,S9dA1gDZ85aBDbyjwzWBSZXG5MKShDod71,True,1,
cb4f9e4331435358b39b291fe218ae48,1.25,1.25,1840,5/9/2016 6:00:00 AM,SEqkjr823qAwnKMnzRHX3CpHzZccWwi2Bm,True,1,
cb87d65dc32c31e5baf65e2c902d7cbd,325,325,1508571.43,5/9/2016 6:00:00 AM,SJxS8mrgXLjqN6rKLUDzK8razonnn9ds6i,True,1,
cb9d2fc66bff5a1e11a9f6bbe857d54d,40,40,29000,5/9/2016 6:00:00 AM,S8Snq73g5Pio6o72YwU85q686HXZcsR35C,True,1,
cbab5aa157bcbaf5e302285e42b0a4f6,40,40,10000,5/9/2016 6:00:00 AM,S8UNmVrGdKJUhzH91touN2a5JAc58sEkZv,True,1,
cbd72adc1a2868191eff18daea529d09,0,0,0,5/9/2016 6:00:00 AM,SD9W5D8gAVNkAaGF7Fq9euQ2kvAt4ZjgYK,True,1,
cbdaeb90983d1998c69d89dadeb5955d,1.25,1.25,1880,5/9/2016 6:00:00 AM,SDSxLFRP3yzdu1rpQ52jsbp6BSJkC2gH4p,True,1,
cbf189020cf999c5797681f28af099c0,0,0,0,5/9/2016 6:00:00 AM,S35ccLjsUpWj98EDt8vZ9wAFdTxjDbvNkM,True,1,
cbffc36b0e5333629ea5aa59c1586d06,12.5,12.5,71333.33,5/9/2016 6:00:00 AM,SM7qgZ59RaBkTaMUaszb8KqhXHYLHkeHRV,True,1,
cc205b862690a2f9633b17e39db2c072,8.75,8.75,5720,5/9/2016 6:00:00 AM,S5ZF6zjsPeLPmKi8n5TSxrQEAUrV1VvQCu,True,1,
